6327,717920,569262,149512
6328,718056,569157,149752
6329,717645,568754,149743
6330,717742,568726,149868
6331,0,0,0
6332,717485,568448,149891
6333,717792,568531,150115
6334,717184,567956,150077
6335,1755630,751195,1013668
6336,1048128,659498,391435
6337,1511190,741053,776481
6338,1506761,738571,774472
6339,2046984,808360,1249960
6340,2037736,804168,1244900
6341,2418761,841250,1592693
6342,2413470,838069,1590569
6343,3122499,884703,2261108
6344,3100392,882228,2241105
6345,3119334,885276,2257360
6346,3137951,888183,2273473
6347,0,0,0
6348,717279,567843,150279
6349,713867,565729,148983
6350,715554,567148,149245
6351,714970,565837,150003
6352,716278,567168,149961
6353,715564,566651,149790
6354,714019,566199,148629
6355,709992,562772,148053
6356,715741,566836,149727
6357,717177,567164,150871
6358,715668,566565,149958
6359,714561,565566,149859
6360,0,0,0
6361,712989,564563,149295
6362,715938,566553,150236
6363,716282,566622,150515
6364,716408,566667,150595
6365,716617,566504,150969
6366,716777,566385,151252
6367,0,0,0
6368,716937,565888,151899
6369,0,0,0
6370,0,0,0
6371,718245,565801,153296
6372,0,0,0
6373,0,0,0
6374,0,0,0
6375,0,0,0
6376,0,0,16
6377,0,0,16
6378,0,0,22
6379,0,0,0
6380,0,0,16
6381,0,0,16
6382,0,0,16
6383,0,0,16
6384,0,0,16
6385,0,0,0
6386,0,0,0
6387,0,0,0
6388,0,0,0
6389,0,0,0
6390,0,0,0
